Wall time,Step,Value
1600629114.1146493,10276,1.0039129257202148
1600629114.782587,10283,1.048243761062622
1600629116.68883,10288,1.010317087173462
1600629120.036449,10323,1.022878885269165
1600629120.7041607,10330,1.1210391521453857
1600629125.5925274,10366,1.1788461208343506
1600629128.2597768,10394,1.1284971237182617
1600629128.4512382,10396,1.1295995712280273
1600629128.5466287,10397,0.9991292953491211
1600629128.7370396,10399,1.156353235244751
1600629129.3091333,10405,0.9608255624771118
1600629130.165696,10414,0.9095195531845093
1600629130.7387154,10420,1.138789415359497
1600629131.216046,10425,1.1018167734146118
1600629135.4708385,10454,1.0192854404449463
1600629136.8076093,10468,1.1337978839874268
1600629137.8597527,10479,1.0679632425308228
1600629138.8173363,10489,0.9177476167678833
1600629139.1985865,10493,1.0596587657928467
1600629139.2949681,10494,1.0729910135269165
1600629143.4030113,10522,0.977046012878418
1600629144.2626503,10531,1.0899196863174438
1600629145.0275896,10539,1.0048352479934692
1600629146.4609435,10554,0.9673157930374146
1600629146.5564744,10555,1.0209414958953857
1600629147.7024937,10567,1.0888116359710693
1600629152.1138525,10598,1.050344705581665
1600629152.9747858,10607,1.0104100704193115
1600629154.2179027,10620,1.0616943836212158
1600629154.600856,10624,0.992101788520813
1600629155.0779822,10629,0.9723032712936401
1600629155.9389532,10638,1.0328631401062012
1600629156.7020485,10646,1.1587350368499756
1600629157.3734336,10653,1.023613452911377
1600629157.4686804,10654,1.1270174980163574
1600629160.5702481,10671,1.1034218072891235
1600629163.4330294,10701,1.019523024559021
1600629164.3872716,10711,1.0218933820724487
1600629169.402416,10748,1.0528817176818848
1600629170.2625124,10757,1.0911283493041992
1600629170.3578591,10758,1.0907618999481201
1600629170.9330368,10764,0.9048892855644226
1600629172.4651232,10780,1.147228479385376
1600629173.1338663,10787,1.0032846927642822
1600629177.2349546,10815,0.9155827760696411
1600629177.3301623,10816,1.0591456890106201
1600629178.191556,10825,1.1376007795333862
1600629178.6687393,10830,1.0996944904327393
1600629179.7206163,10841,1.0102794170379639
1600629180.5812235,10850,0.9364970326423645
1600629181.92063,10864,1.1183286905288696
1600629182.9699929,10875,0.9744133949279785
1600629187.017845,10902,1.0757403373718262
1600629187.3051927,10905,1.2159357070922852
1600629188.1658056,10914,1.1208865642547607
1600629190.5548408,10939,1.0650136470794678
1600629190.9368389,10943,1.0252838134765625
1600629193.2201009,10952,0.9680469632148743
1600629194.556779,10966,1.1471120119094849
1600629195.1303916,10972,0.915622889995575
1600629195.320859,10974,1.0051052570343018
1600629198.57175,11008,1.015130639076233
1600629199.1443086,11014,0.9425674676895142
1600629199.7184727,11020,1.0842628479003906
1600629199.910891,11022,1.0465186834335327
1600629200.0066833,11023,0.9757581949234009
1600629202.4391754,11033,1.1052032709121704
1600629202.9150028,11038,1.0483006238937378
1600629204.2518585,11052,1.0357167720794678
1600629205.1109953,11061,0.9706228375434875
1600629206.6402242,11077,1.134094476699829
1600629210.4628265,11102,1.0657775402069092
1600629212.2739666,11121,1.0370584726333618
1600629213.1333005,11130,1.0656840801239014
1600629214.8545034,11148,1.0077357292175293
1600629218.8934712,11175,1.0718001127243042
1600629221.0906193,11198,1.1660205125808716
1600629221.2819514,11200,0.9734125137329102
1600629221.3768919,11201,1.1202868223190308
1600629227.6979272,11252,1.0324256420135498
1600629228.465999,11260,0.9802192449569702
1600629228.7532272,11263,0.9551868438720703
1600629229.6136053,11272,1.0234100818634033
1600629233.2452447,11310,1.1247693300247192
1600629237.6406682,11341,1.0176864862442017
1600629239.5532594,11361,0.9048342704772949
1600629240.2239678,11368,0.9928097724914551
1600629240.891157,11375,1.047256350517273
1600629241.3701386,11380,1.090991735458374
1600629245.7906282,11411,0.9577151536941528
1600629246.5548046,11419,1.0645816326141357
1600629246.7455637,11421,0.9686318635940552
1600629249.9903097,11455,1.1622021198272705
1600629250.2780373,11458,1.1527608633041382
1600629253.0430233,11472,0.9205463528633118
1600629253.3302443,11475,0.9484916925430298
1600629254.3828387,11486,1.0648661851882935
1600629254.9571164,11492,0.9695035219192505
1600629257.638307,11520,0.9742799997329712
1600629257.9250965,11523,0.9578935503959656
1600629258.0204139,11524,1.1347063779830933
1600629258.596203,11530,0.9886316061019897
1600629258.7872467,11532,1.225782871246338
1600629261.8485053,11549,1.0099414587020874
1600629262.6116958,11557,0.9647783041000366
1600629263.4735734,11566,1.013348937034607
1600629264.907647,11581,1.0015108585357666
1600629266.4354064,11597,0.9517059326171875
1600629271.5994854,11636,1.1101322174072266
1600629272.7474747,11648,1.1497501134872437
1600629272.9384584,11650,1.0034204721450806
1600629273.895705,11660,0.956952691078186
1600629274.9478738,11671,1.1721678972244263
1600629275.616408,11678,1.088104248046875
1600629276.2859855,11685,1.0579016208648682
1600629276.477005,11687,1.0656437873840332
1600629279.5371296,11704,1.0774801969528198
1600629281.3492677,11723,0.9618242979049683
1600629284.7926307,11759,1.0720313787460327
1600629287.1621897,11769,1.0783376693725586
1600629288.786613,11786,0.9518581628799438
1600629289.3598456,11792,1.060338020324707
1600629290.2210248,11801,0.9505295753479004
1600629293.0836308,11831,1.0492429733276367
1600629296.721525,11854,1.0493477582931519
1600629296.8175232,11855,0.9548332095146179
1600629298.539576,11873,0.9696987867355347
1600629301.2182195,11901,1.0516209602355957
1600629301.6962829,11906,1.0570318698883057
1600629304.3892915,11919,0.997424304485321
1600629305.7248673,11933,1.0960843563079834
1600629306.4903517,11941,0.9548333287239075
1600629306.9664993,11946,1.0234525203704834
1600629307.156512,11948,0.9727578163146973
1600629307.251907,11949,1.087045431137085
1600629309.163708,11969,0.9548338651657104
1600629309.6407146,11974,1.207009196281433
1600629312.4235723,11988,0.9766707420349121
1600629313.3784578,11998,1.20449697971344
1600629313.8575263,12003,1.1014912128448486
1600629314.5261707,12010,0.9334495663642883
1600629316.3420565,12029,1.099572777748108
1600629317.4875853,12041,0.9435508847236633
1600629322.314701,12076,1.006600022315979
1600629323.175484,12085,1.1196421384811401
1600629327.7584934,12133,1.024924397468567
1600629329.6611965,12138,1.0413119792938232
1600629331.0929654,12153,1.1123855113983154
1600629332.1453257,12164,1.1316392421722412
1600629332.5283425,12168,1.0627779960632324
1600629334.0592937,12184,0.9668208956718445
1600629335.3027825,12197,0.9809983372688293
1600629338.6505806,12217,1.1003410816192627
1600629339.5069776,12226,0.9767284393310547
1600629340.2705684,12234,1.0227268934249878
1600629342.1762216,12254,0.9734224081039429
1600629343.7037873,12270,1.1453616619110107
1600629347.0592377,12290,1.1425050497055054
1600629347.3456979,12293,1.0422775745391846
1600629348.8745224,12309,1.0572264194488525
1600629350.4035866,12325,1.205803394317627
1600629351.4540741,12336,1.0853173732757568
1600629358.6056602,12396,0.9789859056472778
1600629359.463707,12405,1.1757304668426514
1600629359.5590186,12406,1.0374507904052734
1600629363.838681,12436,0.9657018780708313
1600629365.6537814,12455,1.1686075925827026
1600629365.9393275,12458,1.0572420358657837
1600629368.04416,12480,1.1256303787231445
1600629373.7007809,12524,1.0275428295135498
1600629375.704824,12545,1.0466777086257935
1600629376.276665,12551,1.0040090084075928
1600629376.467394,12553,1.0499541759490967
1600629378.4719067,12574,1.1249849796295166
1600629382.033434,12596,0.9097773432731628
1600629384.799103,12625,1.0226706266403198
1600629390.6051702,12671,0.9676623344421387
1600629392.1321113,12687,1.0884449481964111
1600629393.277426,12699,0.922622799873352
1600629400.3542588,12758,1.1141397953033447
1600629401.8842154,12774,1.1401841640472412
1600629406.2948573,12805,1.0614347457885742
1600629407.0582287,12813,1.0696383714675903
1600629409.0600905,12834,1.1992055177688599
1600629411.444661,12859,1.0024430751800537
1600629411.92062,12864,1.002918004989624
1600629414.6162307,12877,1.0679506063461304
1600629415.856554,12890,1.0549986362457275
1600629416.4281027,12896,1.0118606090545654
1600629420.438094,12938,0.9593024253845215
1600629420.5329251,12939,1.0510464906692505
1600629421.011561,12944,1.1578313112258911
1600629423.899608,12959,1.0052964687347412
1600629429.4412327,13017,1.0526692867279053
1600629432.5329022,13034,0.936058521270752
1600629435.1081152,13061,0.9576317667961121
1600629435.2033901,13062,1.0925476551055908
1600629435.965937,13070,1.0367090702056885
1600629437.1107943,13082,0.9906030893325806
1600629437.3972414,13085,1.0048327445983887
1600629438.2546508,13094,1.1005510091781616
1600629441.1254532,13109,0.9334589838981628
1600629441.5073395,13113,1.0653871297836304
1600629441.6976714,13115,0.9705085754394531
1600629443.1301,13130,1.0862051248550415
1600629444.8514278,13148,0.9781524538993835
1600629446.5702434,13166,1.1846858263015747
1600629449.4501204,13181,1.1684997081756592
1600629450.4043598,13191,0.9841098785400391
1600629450.6918178,13194,0.9793617129325867
1600629451.8392344,13206,1.00119948387146
1600629451.9357138,13207,1.143386721611023
1600629452.3182485,13211,1.0660096406936646
1600629454.991987,13239,1.1679713726043701
1600629458.9161184,13265,1.0048325061798096
1600629462.0686226,13298,1.068169355392456
1600629463.5019681,13313,1.0051677227020264
1600629468.3815005,13349,1.0466594696044922
1600629468.8576682,13354,1.104729413986206
1600629474.859758,13402,0.9872907400131226
1600629475.2419918,13406,0.9315303564071655
1600629477.1512458,13426,1.0781551599502563
1600629483.2077985,13474,1.0103025436401367
1600629483.3030407,13475,0.958588719367981
1600629485.7820418,13501,1.070085048675537
1600629486.067699,13504,1.0003697872161865
1600629491.5194848,13546,1.0564868450164795
1600629493.047132,13562,1.0663107633590698
1600629496.3857307,13597,1.0549132823944092
1600629497.818069,13612,1.0115774869918823
1600629503.103231,13620,0.9848140478134155
1600629503.576946,13625,1.0778679847717285
1600629503.6725893,13626,1.0223339796066284
1600629506.8160295,13659,1.0489671230316162
1600629508.436474,13676,0.9628033638000488
1600629508.7220147,13679,0.9933716058731079
1600629509.0089016,13682,1.0705209970474243
1600629511.6714733,13695,1.0024895668029785
1600629514.245046,13722,1.0097064971923828
1600629515.9607925,13740,1.0576145648956299
1600629516.627992,13747,0.9993873834609985
1600629517.294705,13754,1.2353482246398926
1600629520.7859209,13776,1.0158355236053467
1600629522.78579,13797,1.1623784303665161
1600629524.0233488,13810,1.0668599605560303
1600629528.8155107,13845,0.9995735287666321
1600629531.0088055,13868,1.0568400621414185
1600629531.294373,13871,0.955962061882019
1600629532.5350525,13884,1.0161893367767334
1600629532.9170349,13888,0.9548327326774597
1600629533.4894764,13894,1.063015341758728
1600629539.0317721,13937,1.047231912612915
1600629539.126789,13938,1.0104074478149414
1600629540.9397018,13957,0.9625700116157532
1600629541.2258162,13960,1.0158123970031738
1600629541.9908247,13968,1.0218613147735596
1600629542.086306,13969,1.1858768463134766
1600629542.1815472,13970,0.9750617146492004
1600629542.7530198,13976,1.0696442127227783
1600629546.0680754,13996,1.0277458429336548
1600629546.2581332,13998,0.9382356405258179
1600629547.9744463,14016,0.9965095520019531
1600629551.1210918,14049,0.9824841618537903
1600629557.2547863,14066,1.0810039043426514
1600629558.5874674,14080,1.0110446214675903
1600629559.1584313,14086,1.0064563751220703
1600629562.400483,14120,1.0123320817947388
1600629567.7330408,14161,1.11249840259552
1600629570.399616,14189,1.0329421758651733
1600629574.3856232,14216,0.9048391580581665
1600629574.863098,14221,1.113762617111206
1600629575.4348996,14227,1.0859289169311523
1600629577.6260557,14250,1.0981134176254272
1600629580.0060554,14275,0.9821199178695679
1600629582.6044545,14287,0.9551876187324524
1600629582.6996768,14288,0.9777056574821472
1600629583.271477,14294,1.1125996112823486
1600629584.1286767,14303,1.10374915599823
1600629585.7483318,14320,1.0896484851837158
1600629586.8926637,14332,0.976828396320343
1600629587.4651527,14338,0.9887811541557312
1600629590.778084,14358,0.9775518178939819
1600629591.155683,14362,0.9548824429512024
1600629593.4486818,14386,1.0238052606582642
1600629593.6391308,14388,1.1320818662643433
1600629594.496382,14397,1.0034589767456055
1600629600.7377682,14447,0.9731529951095581
1600629603.026176,14471,0.9057224988937378
1600629603.1211886,14472,1.0067386627197266
1600629605.218533,14494,1.1248704195022583
1600629610.0216498,14529,1.0236124992370605
1600629610.117034,14530,1.1233925819396973
1600629612.409473,14554,1.0825761556625366
1600629612.6005578,14556,1.0104176998138428
1600629612.6961741,14557,1.0034728050231934
1600629616.9992478,14587,1.0000361204147339
1600629618.527562,14603,1.0048332214355469
1600629619.3853295,14612,1.1560022830963135
1600629619.671924,14615,1.0678505897521973
1600629619.8628743,14617,0.9091497659683228
1600629621.2946403,14632,1.0115866661071777
1600629621.8682952,14638,0.9871736764907837
1600629625.2164364,14658,0.9880916476249695
1600629626.1714208,14668,1.0443074703216553
1600629626.2666805,14669,1.0527796745300293
1600629627.028981,14677,1.048924207687378
1600629627.4107065,14681,0.957564651966095
1600629627.9836946,14687,0.9312529563903809
1600629629.5118706,14703,1.0556150674819946
1600629635.082959,14746,1.0812628269195557
1600629636.2287216,14758,1.0731106996536255
1600629637.2772853,14769,0.9999555349349976
1600629638.2308953,14779,1.0525094270706177
1600629638.3257482,14780,0.9166768193244934
1600629638.7077894,14784,1.0093815326690674
1600629639.0910249,14788,1.0338592529296875
1600629639.472197,14792,1.1019076108932495
1600629640.1115947,14799,0.9942409992218018
